FacilityID,FacilityName,ReportPeriod,VOCs,UnitsOfVOCs,TSP,UnitsOfTSP,SOx,UnitsOfSOx,NOx,UnitsOfNOx,Status,Toluene,UnitsOfToluene,Xylene,UnitsOfXylene,Benzene,UnitsOfBenzene,Ethylbenzene,UnitsOfEthylbenzene,Styrene,UnitsOfStyrene,Methylenechloride,UnitsOfMethylenechloride,11Dichloroethane,UnitsOf11Dichloroethane,12Dichloroethane,UnitsOf12Dichloroethane,chloroform,UnitsOfchloroform,111Trichloroethane,UnitsOf111Trichloroethane,CarbonTetrachloride,UnitsOfCarbonTetrachloride,Trichloroethylene,UnitsOfTrichloroethylene,Tetrachloroethylene,UnitsOfTetrachloroethylene,heavymetal,UnitsOfheavymetal,Dioxin,UnitsOfDioxin
F11B0393,精華光學股份有限公司汐止二廠,2016年第3季,2.226,公噸,0,公噸,0,公噸,0,公噸,核算確認中,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
F11B0383,精華光學股份有限公司,2016年第3季,3.055,公噸,0,公噸,0,公噸,0,公噸,核算確認中,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
F09A5035,華城工業股份有限公司,2016年第3季,0,公噸,0,公噸,0.151,公噸,0.096,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E5504335,中信造船股份有限公司林盛廠,2016年第3季,1.227,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0.594,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E5503276,中信造船股份有限公司新高廠,2016年第3季,1.227,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0.594,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E5503267,中信造船股份有限公司,2016年第3季,1.227,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0.594,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E5503258,中信造船股份有限公司新天二廠,2016年第3季,4.295,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,2.078,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E51A3759,雲端旅館股份有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E3300526,華德優而優股份有限公司,2016年第3季,25.193,公噸,0,公噸,0,公噸,0,公噸,完成申報,0.68,公噸,0.136,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E3001635,富豐顧問有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E2904388,新光商務旅館,2016年第3季,0,公噸,0,公噸,0,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
E1510177,海星運動有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B9003803,德金成實業有限公司,2016年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B8802517,壯佳果股份有限公司幼獅廠,2016年第3季,0.91,公噸,0,公噸,0.142,公噸,0.099,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B8800764,展弈金屬企業有限公司,2016年第3季,0,公噸,0,公噸,0.002,公噸,0.001,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B8605723,彩峰塑膠股份有限公司一廠,2016年第3季,0.022,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B0509733,京慶事業有限公司,2016年第3季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B0509251,廣羅資訊有限公司,2016年第3季,0.08,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
B0507953,達音創研股份有限公司,2016年第3季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成核算,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,0,公噸,,,,
S2404173,順昱泡棉有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2213707,益利達資源科技股份有限公司,2016年第2季,0.011,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N15A2609,大河凡而精機廠股份有限公司線西廠,2016年第2季,0.096,公噸,0,公噸,0.004,公噸,0.019,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0506872,現太化工有限公司,2016年第2季,0.043,公噸,0,公噸,0.003,公噸,0.002,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0403885,河清金屬工業股份有限公司,2016年第2季,3.383,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A1657,威華微機電股份有限公司,2016年第2季,1.039,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5041,聯合再生能源股份有限公司新竹二廠,2016年第2季,0.379,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5031,聯合再生能源股份有限公司新竹一廠,2016年第2季,10.819,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5901603,權亞石材股份有限公司,2016年第2季,1.36,公噸,0,公噸,0.008,公噸,0.099,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5700115,順進橡膠工業股份有限公司,2016年第2季,1.765,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H48B5524,至大食品股份有限公司,2016年第2季,0,公噸,0,公噸,0.057,公噸,0.04,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1305393,擁立企業股份有限公司,2016年第2季,1.88,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0402,精華光學股份有限公司亞太廠,2016年第2季,15.3,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0393,精華光學股份有限公司汐止二廠,2016年第2季,2.144,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0383,精華光學股份有限公司,2016年第2季,3.097,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F09A5035,華城工業股份有限公司,2016年第2季,0,公噸,0,公噸,0.053,公噸,0.034,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5504335,中信造船股份有限公司林盛廠,2016年第2季,1.168,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503276,中信造船股份有限公司新高廠,2016年第2季,1.168,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503267,中信造船股份有限公司,2016年第2季,1.168,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503258,中信造船股份有限公司新天二廠,2016年第2季,4.087,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E51A3759,雲端旅館股份有限公司,2016年第2季,0,公噸,0,公噸,0.01,公噸,0.007,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3300526,華德優而優股份有限公司,2016年第2季,21.899,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3001635,富豐顧問有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1510177,海星運動有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9003803,德金成實業有限公司,2016年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8802517,壯佳果股份有限公司幼獅廠,2016年第2季,0.658,公噸,0,公噸,0.142,公噸,0.099,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8800764,展弈金屬企業有限公司,2016年第2季,0,公噸,0,公噸,0.002,公噸,0.001,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8605723,彩峰塑膠股份有限公司一廠,2016年第2季,0.023,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509733,京慶事業有限公司,2016年第2季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509251,廣羅資訊有限公司,2016年第2季,0.063,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0507953,達音創研股份有限公司,2016年第2季,0.033,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2404173,順昱泡棉有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2213707,益利達資源科技股份有限公司,2016年第1季,0.018,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N15A2609,大河凡而精機廠股份有限公司線西廠,2016年第1季,0.083,公噸,0,公噸,0.003,公噸,0.017,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0506872,現太化工有限公司,2016年第1季,0.04,公噸,0,公噸,0.003,公噸,0.002,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0403885,河清金屬工業股份有限公司,2016年第1季,2.605,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A1657,威華微機電股份有限公司,2016年第1季,1.196,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5041,聯合再生能源股份有限公司新竹二廠,2016年第1季,0.336,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5031,聯合再生能源股份有限公司新竹一廠,2016年第1季,10.778,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5901603,權亞石材股份有限公司,2016年第1季,1.221,公噸,0,公噸,0.014,公噸,0.176,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5700115,順進橡膠工業股份有限公司,2016年第1季,1.77,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H48B5524,至大食品股份有限公司,2016年第1季,0,公噸,0,公噸,0.071,公噸,0.049,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1305393,擁立企業股份有限公司,2016年第1季,3.914,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0402,精華光學股份有限公司亞太廠,2016年第1季,13.331,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0393,精華光學股份有限公司汐止二廠,2016年第1季,1.806,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0383,精華光學股份有限公司,2016年第1季,2.813,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F09A5035,華城工業股份有限公司,2016年第1季,0,公噸,0,公噸,0.15,公噸,0.096,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5504335,中信造船股份有限公司林盛廠,2016年第1季,1.412,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503276,中信造船股份有限公司新高廠,2016年第1季,1.412,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503267,中信造船股份有限公司,2016年第1季,1.412,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503258,中信造船股份有限公司新天二廠,2016年第1季,4.94,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E51A3759,雲端旅館股份有限公司,2016年第1季,0,公噸,0,公噸,0.021,公噸,0.014,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3300526,華德優而優股份有限公司,2016年第1季,31.268,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3001635,富豐顧問有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1510177,海星運動有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0.004,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9003803,德金成實業有限公司,2016年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8802517,壯佳果股份有限公司幼獅廠,2016年第1季,0.656,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8800764,展弈金屬企業有限公司,2016年第1季,0,公噸,0,公噸,0.001,公噸,0.001,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8605723,彩峰塑膠股份有限公司一廠,2016年第1季,0.026,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509733,京慶事業有限公司,2016年第1季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509251,廣羅資訊有限公司,2016年第1季,0.075,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0507953,達音創研股份有限公司,2016年第1季,0.031,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3925,力晶積成電子製造股份有限公司P1/2,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3925,力晶積成電子製造股份有限公司P1/2,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3925,力晶積成電子製造股份有限公司P1/2,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3925,力晶積成電子製造股份有限公司P1/2,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3896,力晶積成電子製造股份有限公司P3,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3896,力晶積成電子製造股份有限公司P3,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O17M3896,力晶積成電子製造股份有限公司P3,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A9522,聯合再生能源股份有限公司竹南B廠,2015年第2季,0,公噸,0.185,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A9522,聯合再生能源股份有限公司竹南B廠,2015年第1季,0,公噸,0.19,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2602281,元禎環保國際股份有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2602281,元禎環保國際股份有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2602281,元禎環保國際股份有限公司,2015年第2季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E2602281,元禎環保國際股份有限公司,2015年第1季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E20A4374,勵龍股份有限公司大發廠,2015年第4季,0,公噸,3.32,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E20A4374,勵龍股份有限公司大發廠,2015年第3季,0,公噸,3.142,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E20A4374,勵龍股份有限公司大發廠,2015年第2季,0,公噸,0.971,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E20A4374,勵龍股份有限公司大發廠,2015年第1季,0,公噸,0.971,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9305535,恩諾基科技有限公司,2015年第4季,0,公噸,0.008,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9305535,恩諾基科技有限公司,2015年第3季,0,公噸,0.135,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9305535,恩諾基科技有限公司,2015年第2季,0,公噸,0.135,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9305535,恩諾基科技有限公司,2015年第1季,0,公噸,0.045,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2404173,順昱泡棉有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2213707,益利達資源科技股份有限公司,2015年第4季,0.011,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N15A2609,大河凡而精機廠股份有限公司線西廠,2015年第4季,0.094,公噸,0,公噸,0.004,公噸,0.019,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0506872,現太化工有限公司,2015年第4季,0.037,公噸,0,公噸,0.003,公噸,0.002,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0403885,河清金屬工業股份有限公司,2015年第4季,3.905,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A1657,威華微機電股份有限公司,2015年第4季,1.15,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5041,聯合再生能源股份有限公司新竹二廠,2015年第4季,0.433,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5031,聯合再生能源股份有限公司新竹一廠,2015年第4季,9.736,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5901603,權亞石材股份有限公司,2015年第4季,1.69,公噸,0,公噸,0.012,公噸,0.158,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5700115,順進橡膠工業股份有限公司,2015年第4季,0.72,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H48B5524,至大食品股份有限公司,2015年第4季,0,公噸,0,公噸,0.071,公噸,0.049,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1305393,擁立企業股份有限公司,2015年第4季,2.221,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0402,精華光學股份有限公司亞太廠,2015年第4季,13.043,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0393,精華光學股份有限公司汐止二廠,2015年第4季,2.423,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F11B0383,精華光學股份有限公司,2015年第4季,3.088,公噸,0,公噸,0,公噸,0,公噸,核算確認中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F09A5035,華城工業股份有限公司,2015年第4季,0,公噸,0,公噸,0.058,公噸,0.037,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5504335,中信造船股份有限公司林盛廠,2015年第4季,2.908,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503276,中信造船股份有限公司新高廠,2015年第4季,2.908,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503267,中信造船股份有限公司,2015年第4季,2.908,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E5503258,中信造船股份有限公司新天二廠,2015年第4季,10.179,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E51A3759,雲端旅館股份有限公司,2015年第4季,0,公噸,0,公噸,0.011,公噸,0.008,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3300526,華德優而優股份有限公司,2015年第4季,38.015,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E3001635,富豐顧問有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0.002,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1510177,海星運動有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B9003803,德金成實業有限公司,2015年第4季,0,公噸,0,公噸,0,公噸,0,公噸,完成申報,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8802517,壯佳果股份有限公司幼獅廠,2015年第4季,0.861,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8800764,展弈金屬企業有限公司,2015年第4季,0,公噸,0,公噸,0.001,公噸,0.001,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B8605723,彩峰塑膠股份有限公司一廠,2015年第4季,0.028,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509733,京慶事業有限公司,2015年第4季,0.007,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0509251,廣羅資訊有限公司,2015年第4季,0.06,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B0507953,達音創研股份有限公司,2015年第4季,0.033,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2404173,順昱泡棉有限公司,2015年第3季,0,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S2213707,益利達資源科技股份有限公司,2015年第3季,0.015,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N15A2609,大河凡而精機廠股份有限公司線西廠,2015年第3季,0.098,公噸,0,公噸,0.004,公噸,0.02,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0506872,現太化工有限公司,2015年第3季,0.043,公噸,0,公噸,0.003,公噸,0.002,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L0403885,河清金屬工業股份有限公司,2015年第3季,4.174,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K71A1657,威華微機電股份有限公司,2015年第3季,0.916,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J59B5031,聯合再生能源股份有限公司新竹一廠,2015年第3季,5.142,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5901603,權亞石材股份有限公司,2015年第3季,1.06,公噸,0,公噸,0.016,公噸,0.206,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J5700115,順進橡膠工業股份有限公司,2015年第3季,1.341,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H48B5524,至大食品股份有限公司,2015年第3季,0,公噸,0,公噸,0.028,公噸,0.02,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F1305393,擁立企業股份有限公司,2015年第3季,1.918,公噸,0,公噸,0,公噸,0,公噸,完成核算,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
